X;Y;Z;reality
m;m;m; 
R+;R+;R;R
;;; 
X;Y;depth;field
;;; 
1494069.5;4916026.7;9.6;25.4
1494070.2;4916025.8;9.6;25.4
1494070.9;4916025.0;9.5;25.4
1494071.4;4916024.1;9.2;25.4
1494072.2;4916023.1;9.1;25.4
1494072.9;4916022.1;8.9;25.4
1494073.7;4916021.1;8.8;25.4
1494074.3;4916019.7;8.9;25.4
1494074.9;4916018.4;9.0;25.4
1494075.6;4916017.4;8.7;25.4
1494076.2;4916016.4;8.3;25.4
1494076.8;4916015.4;8.0;25.3
1494077.6;4916014.2;7.6;25.3
1494078.2;4916012.7;7.1;25.4
1494078.8;4916011.2;6.6;25.4
1494079.2;4916009.6;6.2;25.4
1494079.9;4916008.2;6.0;25.4
1494080.6;4916006.9;5.7;25.4
1494081.4;4916005.2;5.5;25.4
1494082.0;4916003.7;5.5;25.4
1494082.5;4916002.2;5.4;25.4
1494083.2;4916001.0;5.8;25.4
1494083.8;4915999.9;5.7;25.4
1494084.4;4915998.9;5.6;25.4
1494085.3;4915997.5;5.6;25.4
1494086.1;4915996.2;5.5;25.4
1494086.9;4915994.8;5.5;25.4
1494087.1;4915993.2;5.2;25.4
1494087.4;4915991.7;5.0;25.4
1494087.6;4915990.2;4.8;25.4
1494088.1;4915988.9;4.5;25.4
1494088.5;4915987.7;4.5;25.4
1494088.8;4915986.6;4.6;25.4
1494089.4;4915985.5;4.6;25.3
1494090.1;4915984.3;4.7;25.3
1494090.8;4915983.0;4.7;25.3
1494091.8;4915981.8;4.6;25.3
1494092.6;4915981.0;4.6;25.3
1494093.5;4915980.2;4.6;25.3
1494094.2;4915979.2;4.8;25.3
1494095.0;4915977.9;5.2;25.3
1494095.7;4915976.7;5.5;25.3
1494096.3;4915975.6;5.6;25.3
1494096.8;4915974.3;5.7;25.3
1494097.3;4915973.1;5.8;25.3
1494098.1;4915971.9;5.9;25.3
1494099.1;4915970.9;6.0;25.3
1494100.1;4915969.8;6.0;25.3
1494100.9;4915968.7;6.1;25.3
1494101.7;4915967.5;6.1;25.3
1494102.4;4915966.4;6.1;25.3
1494103.2;4915965.2;6.1;25.3
1494104.0;4915963.9;6.4;25.3
1494104.7;4915962.6;6.8;25.3
1494105.4;4915961.3;7.0;25.3
1494106.1;4915960.1;7.0;25.3
1494106.7;4915958.8;7.1;25.3
1494107.4;4915957.4;7.1;25.3
1494108.4;4915956.2;7.2;25.3
1494109.4;4915954.9;7.4;25.3
1494110.0;4915953.7;7.6;25.3
1494110.6;4915952.3;7.8;25.3
1494111.1;4915950.9;8.1;25.3
1494111.6;4915949.5;8.1;25.3
1494112.3;4915948.0;8.1;25.3
1494112.9;4915946.5;8.1;25.3
1494113.7;4915945.3;8.1;25.3
1494114.5;4915943.9;8.1;25.3
1494115.4;4915942.5;8.2;25.3
1494115.9;4915941.1;8.4;25.3
1494116.4;4915939.7;8.5;25.3
1494116.9;4915938.3;8.6;25.3
1494118.0;4915937.0;8.3;25.3
1494119.3;4915936.0;8.1;25.3
1494120.7;4915935.1;7.9;25.3
1494121.7;4915933.9;7.8;25.3
1494122.6;4915932.9;8.1;25.3
1494123.6;4915931.8;8.3;25.3
1494124.7;4915930.9;8.4;25.3
1494125.3;4915929.6;8.5;25.3
1494125.9;4915928.4;8.6;25.3
1494126.8;4915927.4;8.7;25.3
1494127.6;4915926.1;8.4;25.3
1494128.4;4915924.8;8.2;25.3
1494129.6;4915923.6;8.0;25.3
1494130.7;4915922.8;7.9;25.3
1494131.8;4915921.9;7.8;25.3
1494132.8;4915921.4;8.0;25.3
1494133.6;4915920.8;8.1;25.3
1494134.5;4915920.1;8.2;25.3
1494134.9;4915919.2;8.3;25.3
1494135.1;4915918.4;8.5;25.3
1494135.3;4915917.5;8.7;25.3
1494135.7;4915916.9;9.2;25.3
1494136.4;4915916.3;9.8;25.3
1494137.1;4915915.6;10.5;25.3
1494137.9;4915915.0;11.0;25.3
1494138.7;4915914.4;11.4;25.3
1494139.5;4915913.7;11.8;25.3
1494140.5;4915913.1;12.3;25.3
1494141.4;4915912.1;12.4;25.3
1494142.3;4915911.2;12.5;25.3
1494143.0;4915910.1;12.1;25.3
1494143.6;4915909.0;11.7;25.3
1494144.1;4915907.9;11.3;25.3
1494145.0;4915907.3;10.8;25.3
1494146.3;4915907.2;10.4;25.3
1494147.6;4915907.0;10.0;25.3
1494148.5;4915906.2;9.8;25.3
1494149.5;4915905.0;9.8;25.3
1494150.5;4915903.8;9.8;25.3
1494151.9;4915902.9;9.2;25.3
1494153.0;4915901.9;8.8;25.3
1494154.2;4915900.8;8.4;25.3
1494155.3;4915899.8;8.1;25.3
1494156.2;4915898.9;7.8;25.3
1494157.0;4915898.1;7.6;25.3
1494157.6;4915897.4;7.5;25.3
1494158.5;4915896.8;7.7;25.3
1494159.5;4915896.2;7.9;25.3
1494160.3;4915895.3;7.8;25.3
1494161.0;4915894.1;7.4;25.3
1494161.7;4915893.0;7.1;25.3
1494162.5;4915892.0;7.2;25.3
1494163.5;4915891.5;7.6;25.3
1494164.5;4915890.9;7.9;25.3
1494165.6;4915890.6;8.2;25.3
1494166.5;4915890.0;8.4;25.3
1494167.5;4915889.4;8.6;25.3
1494168.2;4915888.9;8.7;25.3
1494168.8;4915888.3;8.6;25.3
1494169.5;4915887.6;8.4;25.3
1494170.5;4915887.0;8.5;25.3
1494171.4;4915886.0;8.6;25.3
1494172.4;4915885.1;8.7;25.3
1494173.1;4915884.3;8.8;25.3
1494173.9;4915883.7;8.8;25.3
1494174.7;4915883.0;8.8;25.3
1494175.6;4915882.2;8.8;25.3
1494176.4;4915880.9;8.8;25.3
1494177.2;4915879.6;8.8;25.3
1494178.2;4915878.5;8.6;25.3
1494179.3;4915877.6;8.8;25.3
1494180.5;4915876.8;8.9;25.3
1494181.3;4915876.1;8.9;25.3
1494182.3;4915875.7;9.0;25.3
1494183.3;4915875.4;9.1;25.3
1494184.3;4915874.8;9.3;25.3
1494185.2;4915874.0;9.5;25.3
1494186.0;4915873.1;9.7;25.3
1494186.5;4915872.4;9.5;25.3
1494187.3;4915871.8;9.4;25.3
1494188.1;4915871.2;9.4;25.3
1494189.0;4915870.5;9.4;25.3
1494189.8;4915869.7;9.4;25.3
1494190.7;4915868.9;9.5;25.3
1494191.7;4915867.9;9.8;25.3
1494192.9;4915866.9;10.4;25.3
1494194.0;4915865.9;10.9;25.3
1494195.3;4915864.9;11.1;25.3
1494196.5;4915864.2;10.9;25.3
1494197.7;4915863.6;10.8;25.3
1494198.6;4915863.1;10.2;25.3
1494199.6;4915862.3;9.8;25.3
1494200.5;4915861.5;9.5;25.3
1494201.8;4915860.7;9.2;25.3
1494203.3;4915859.8;9.1;25.3
1494204.8;4915859.0;9.0;25.3
1494206.2;4915857.8;8.9;25.3
1494207.0;4915857.0;8.8;25.3
1494207.7;4915856.1;8.7;25.3
1494208.2;4915854.9;8.7;25.3
1494209.2;4915854.0;9.2;25.3
1494210.2;4915853.0;9.8;25.3
1494211.4;4915852.2;10.2;25.3
1494212.2;4915851.2;10.5;25.3
1494213.0;4915850.2;10.8;25.3
1494214.1;4915849.1;10.6;25.3
1494215.1;4915848.1;10.3;25.3
1494216.1;4915847.2;10.1;25.3
1494217.0;4915846.1;10.0;25.3
1494218.0;4915844.9;10.0;25.3
1494218.9;4915843.7;10.0;25.3
1494219.8;4915842.4;10.0;25.3
1494220.7;4915841.1;9.8;25.3
1494221.5;4915839.8;9.6;25.3
1494222.4;4915838.7;9.2;25.3
1494223.2;4915837.5;8.9;25.3
1494224.0;4915836.2;8.7;25.3
1494224.9;4915834.7;8.3;25.3
1494226.1;4915833.4;8.1;25.3
1494227.3;4915832.1;7.9;25.3
1494228.3;4915830.6;7.8;25.3
1494228.9;4915829.4;7.9;25.3
1494229.5;4915828.3;8.1;25.3
1494230.2;4915827.3;8.2;25.3
1494230.9;4915825.3;7.8;25.3
1494231.6;4915823.4;7.3;25.3
1494231.9;4915821.7;7.1;25.3
1494232.2;4915820.0;7.0;25.3
1494232.5;4915818.3;7.0;25.3
1494232.9;4915816.4;6.9;25.3
1494233.5;4915814.7;7.1;25.3
1494234.0;4915812.9;7.3;25.3
1494234.8;4915811.5;7.3;25.3
1494235.3;4915810.0;7.1;25.3
1494235.8;4915808.5;6.9;25.3
1494236.4;4915807.0;6.6;25.3
1494237.2;4915805.6;6.4;25.3
1494238.0;4915804.2;6.2;25.3
1494238.6;4915803.2;6.3;25.3
1494239.2;4915802.0;6.4;25.3
1494239.9;4915800.8;6.5;25.3
1494241.0;4915799.7;6.7;25.3
1494241.9;4915798.7;6.7;25.3
1494242.9;4915797.7;6.7;25.3
1494243.9;4915796.3;6.6;25.3
1494245.0;4915795.0;6.7;25.3
1494246.0;4915793.7;6.7;25.3
1494247.1;4915792.6;6.6;25.3
1494247.9;4915791.5;6.4;25.3
1494248.6;4915790.4;6.2;25.3
1494249.5;4915789.0;6.1;25.3
1494250.3;4915787.9;6.2;25.3
1494251.1;4915786.8;6.2;25.3
1494251.9;4915785.5;6.2;25.3
1494252.7;4915784.4;6.3;25.3
1494253.5;4915783.3;6.5;25.3
1494254.3;4915782.1;6.4;25.3
1494255.1;4915781.0;6.1;25.3
1494255.9;4915779.9;5.8;25.3
1494256.8;4915778.9;5.3;25.3
1494257.1;4915777.6;5.0;25.3
1494257.5;4915776.3;4.7;25.3
1494257.8;4915775.1;4.3;25.3
1494258.3;4915774.1;4.0;25.3
1494258.8;4915773.1;3.7;25.3
1494259.6;4915772.3;3.6;25.3
1494260.3;4915771.6;4.0;25.3
1494260.9;4915770.9;4.3;25.3
1494261.6;4915770.0;4.6;25.3
1494262.6;4915769.3;4.8;25.3
1494263.6;4915768.6;4.9;25.3
1494264.7;4915768.1;4.7;25.3
1494265.8;4915767.4;4.5;25.3
1494266.9;4915766.6;4.3;25.3
1494267.9;4915766.0;4.1;25.3
1494268.8;4915765.5;3.8;25.3
1494269.7;4915765.0;3.6;25.3
1494270.3;4915764.3;3.2;25.3
1494270.9;4915763.6;3.1;25.3
1494271.6;4915762.9;3.0;25.3
1494272.3;4915761.9;2.9;25.3
1494273.3;4915761.1;3.0;25.3
1494274.3;4915760.3;3.0;25.3
1494275.1;4915759.5;3.0;25.3
1494275.7;4915758.1;3.2;25.3
1494276.4;4915756.7;3.4;25.3
1494277.0;4915755.4;3.5;25.3
1494277.8;4915754.2;3.6;25.3
1494278.5;4915753.0;3.7;25.3
1494279.2;4915751.9;3.8;25.3
1494279.9;4915750.9;4.2;25.3
1494280.6;4915749.9;4.7;25.3
1494281.2;4915748.7;5.2;25.3
1494281.7;4915747.5;5.1;25.3
1494282.1;4915746.3;5.0;25.3
1494282.7;4915745.0;4.8;25.3
1494283.6;4915744.0;4.8;25.3
1494284.4;4915743.0;4.7;25.3
1494285.3;4915742.1;4.8;25.3
1494286.1;4915741.1;5.0;25.3
1494286.8;4915740.0;5.2;25.4
1494287.7;4915738.7;5.4;25.4
1494288.5;4915737.5;4.9;25.4
1494289.2;4915736.4;4.4;25.4
1494289.9;4915735.4;3.9;25.3
1494290.7;4915734.5;3.5;25.3
1494291.4;4915733.5;3.2;25.3
1494292.2;4915732.5;2.9;25.3
1494292.9;4915731.7;2.8;25.3
1494293.6;4915731.0;2.8;25.3
1494294.3;4915730.0;2.7;25.3
1494295.0;4915729.0;2.5;25.3
1494295.7;4915728.0;2.3;25.3
1494296.3;4915727.2;2.4;25.3
1494297.0;4915726.2;2.1;25.3
1494297.7;4915725.2;1.9;25.3
1494298.4;4915723.7;1.8;25.3
1494299.1;4915722.3;2.2;25.3
1494299.8;4915720.9;2.7;25.3
1494300.4;4915719.5;3.0;25.3
1494301.0;4915717.9;2.8;25.3
1494301.7;4915716.2;2.5;25.3
1494302.0;4915714.9;2.1;25.3
1494302.5;4915713.4;1.8;25.3
1494302.9;4915711.9;1.4;25.4
1494303.3;4915710.6;1.1;25.4
1494304.0;4915710.2;1.4;25.4
1494304.7;4915709.8;1.7;25.4
1494305.3;4915709.6;2.1;25.4
1494306.1;4915708.9;2.5;25.4
1494306.9;4915708.2;2.8;25.4
1494307.6;4915707.4;3.2;25.4
1494308.1;4915706.3;3.3;25.4
1494308.6;4915705.3;3.4;25.4
1494309.6;4915704.3;3.3;25.4
1494310.3;4915703.2;3.0;25.4
1494311.1;4915702.1;2.7;25.4
1494311.7;4915701.0;2.4;25.4
1494312.4;4915700.1;2.1;25.4
1494313.1;4915699.2;1.9;25.4
1494313.8;4915698.8;2.1;25.4
1494314.4;4915698.0;2.5;25.4
1494314.9;4915697.1;3.0;25.4
1494315.6;4915696.3;3.6;25.4
1494316.4;4915695.4;3.9;25.4
1494317.1;4915694.4;4.2;25.4
1494317.6;4915693.5;4.2;25.4
1494318.0;4915692.5;3.9;25.4
1494318.4;4915691.5;3.5;25.4
1494318.9;4915690.5;3.3;25.4
1494319.8;4915689.5;3.2;25.4
1494320.6;4915688.5;3.2;25.4
1494321.5;4915687.5;3.4;25.4
1494322.4;4915686.7;3.6;25.4
1494323.2;4915686.0;3.8;25.4
1494324.0;4915684.9;3.5;25.4
1494324.8;4915683.9;3.1;25.4
1494325.6;4915682.8;2.8;25.4
1494326.8;4915682.0;2.5;25.4
1494327.6;4915681.2;2.6;25.4
1494328.3;4915680.4;2.7;25.4
1494329.1;4915679.8;2.7;25.4
1494329.9;4915679.1;2.5;25.4
1494330.6;4915678.5;2.3;25.4
1494331.4;4915677.8;2.4;25.4
1494332.3;4915677.4;2.6;25.4
1494333.2;4915676.9;2.9;25.4
1494334.2;4915676.3;3.1;25.4
1494335.2;4915675.3;3.4;25.3
1494336.3;4915674.4;3.6;25.3
1494337.0;4915673.8;3.9;25.3
1494337.8;4915673.2;3.9;25.3
1494338.6;4915672.6;3.9;25.4
1494339.3;4915671.4;4.0;25.4
1494340.1;4915670.6;4.0;25.4
1494340.9;4915669.9;4.0;25.4
1494341.8;4915669.0;3.9;25.4
1494342.7;4915668.2;4.0;25.4
1494343.6;4915667.4;4.0;25.4
1494344.6;4915666.7;4.2;25.4
1494345.6;4915665.9;4.6;25.4
1494346.6;4915665.1;4.9;25.4
1494347.5;4915664.1;5.2;25.4
1494348.1;4915662.8;5.5;25.4
1494348.8;4915661.6;5.8;25.4
1494349.5;4915660.4;6.1;25.4
1494350.6;4915659.3;6.4;25.4
1494351.6;4915658.3;6.8;25.4
1494353.2;4915657.3;7.5;25.4
1494354.2;4915656.6;7.5;25.4
1494355.3;4915655.9;7.6;25.4
1494356.5;4915655.6;7.6;25.4
1494357.8;4915655.1;7.5;25.4
1494359.0;4915654.5;7.4;25.4
1494360.3;4915653.9;7.2;25.3
1494361.4;4915653.3;7.2;25.3
1494362.5;4915652.8;7.1;25.3
1494363.5;4915652.2;7.1;25.3
1494364.1;4915651.4;7.2;25.4
1494364.8;4915650.7;7.2;25.4
1494365.7;4915649.7;7.4;25.4
1494366.4;4915648.7;7.6;25.4
1494367.0;4915647.6;7.7;25.4
1494367.9;4915646.8;7.7;25.4
1494368.9;4915646.3;7.7;25.4
1494369.9;4915645.8;7.7;25.4
1494370.9;4915645.2;7.7;25.4
1494371.8;4915644.4;7.6;25.4
1494372.7;4915643.5;7.5;25.4
1494373.6;4915643.2;7.2;25.4
1494374.4;4915643.1;7.5;25.4
1494375.3;4915643.0;7.8;25.4
1494376.3;4915642.7;8.1;25.4
1494377.4;4915642.6;8.2;25.4
1494378.5;4915642.4;8.3;25.3
1494379.6;4915642.1;8.1;25.4
1494380.9;4915641.5;8.0;25.4
1494382.3;4915641.0;7.9;25.4
1494383.5;4915640.7;7.9;25.4
1494384.6;4915640.4;8.1;25.4
1494385.6;4915640.0;8.2;25.4
1494386.5;4915639.7;8.1;25.4
1494387.7;4915639.3;8.3;25.4
1494389.0;4915638.9;8.6;25.3
1494390.2;4915638.4;9.1;25.4
1494391.6;4915638.1;9.2;25.4
1494393.0;4915637.8;9.3;25.4
1494394.4;4915637.7;9.5;25.4
1494395.9;4915637.7;9.8;25.4
1494397.5;4915637.7;10.2;25.4
1494399.0;4915637.9;10.3;25.4
1494400.4;4915637.9;10.2;25.4
1494401.7;4915637.8;10.1;25.4
1494402.8;4915637.3;9.8;25.4
1494403.8;4915636.9;9.4;25.4
1494404.8;4915636.5;9.1;25.4
1494405.9;4915636.2;9.2;25.4
1494406.9;4915635.9;9.1;25.4
1494407.9;4915635.6;9.1;25.4
1494408.8;4915635.0;8.7;25.4
1494409.9;4915634.6;8.2;25.4
1494410.9;4915634.2;7.7;25.4
1494412.0;4915634.0;7.4;25.4
1494413.0;4915633.7;7.5;25.4
1494414.1;4915633.5;7.5;25.4
1494415.2;4915633.1;7.5;25.4
1494416.2;4915632.4;7.2;25.4
1494417.3;4915631.8;6.9;25.4
1494418.3;4915630.9;6.4;25.4
1494419.2;4915629.9;6.0;25.4
1494420.1;4915628.9;5.6;25.4
1494421.1;4915628.3;5.2;25.4
1494422.4;4915628.0;4.7;25.4
1494423.8;4915627.7;4.1;25.4
1494425.4;4915627.7;3.7;25.4
1494427.0;4915627.8;3.2;25.4
1494428.5;4915628.0;2.7;25.4
1494429.6;4915627.6;2.6;25.4
1494430.6;4915626.6;2.8;25.4
1494431.6;4915625.6;3.0;25.4
1494432.6;4915624.8;3.1;25.4
1494433.6;4915624.1;3.0;25.4
1494434.6;4915623.4;3.0;25.4
1494435.7;4915623.2;2.6;25.4
1494436.7;4915623.2;1.9;25.4
1494437.7;4915623.2;1.2;25.4
1494438.5;4915623.0;0.3;25.4
1494439.5;4915622.6;-0.4;25.4
1494440.5;4915622.2;-1.0;25.4
1494441.7;4915621.7;-1.4;25.4
1494442.8;4915621.1;-1.5;25.4
1494443.9;4915620.5;-1.7;25.4
1494445.1;4915620.3;-1.9;25.4
1494446.2;4915619.9;-2.2;25.4
1494447.2;4915619.5;-2.5;25.4
1494448.3;4915619.2;-2.8;25.4
1494449.2;4915618.6;-2.6;25.4
1494450.2;4915618.0;-2.5;25.4
1494451.1;4915617.6;-2.2;25.4
1494452.0;4915617.2;-2.1;25.4
1494452.9;4915616.8;-2.0;25.4
1494454.0;4915616.4;-1.8;25.4
1494454.7;4915615.6;-2.0;25.4
1494455.4;4915614.9;-2.2;25.4
1494456.0;4915613.8;-2.2;25.4
1494456.7;4915612.9;-2.4;25.4
1494457.4;4915612.0;-2.5;25.4
1494458.1;4915611.2;-2.6;25.4
1494459.1;4915610.7;-2.5;25.4
1494460.1;4915610.3;-2.4;25.4
1494461.0;4915609.7;-2.3;25.4
1494461.6;4915608.8;-2.3;25.4
1494462.3;4915607.9;-2.4;25.4
1494462.9;4915607.0;-2.6;25.4
1494463.9;4915606.3;-2.5;25.4
1494464.8;4915605.6;-2.4;25.4
1494465.8;4915605.2;-2.4;25.4
1494466.5;4915604.7;-2.5;25.4
1494467.3;4915604.2;-2.7;25.4
1494468.2;4915603.6;-2.9;25.4
1494469.1;4915602.7;-2.5;25.4
1494470.1;4915601.7;-2.2;25.4
1494471.1;4915600.8;-1.8;25.4
1494472.0;4915600.2;-1.5;25.4
1494472.9;4915599.5;-1.2;25.4
1494474.0;4915599.1;-1.0;25.4
1494474.9;4915598.5;-0.5;25.4
1494475.8;4915597.8;0.0;25.4
1494477.1;4915597.4;0.3;25.4
1494478.2;4915597.0;0.7;25.4
1494479.4;4915596.5;1.1;25.4
1494480.6;4915595.9;1.5;25.4
1494481.6;4915595.3;1.9;25.4
1494482.6;4915594.8;2.2;25.4
1494483.4;4915594.4;2.6;25.4
1494484.3;4915594.0;2.9;25.4
1494485.1;4915593.6;3.1;25.4
1494486.0;4915592.9;3.2;25.4
1494486.7;4915592.0;3.5;25.4
1494487.5;4915591.0;3.7;25.4
1494488.3;4915590.0;3.7;25.4
1494489.3;4915589.0;3.4;25.4
1494490.3;4915588.0;3.1;25.4
1494491.5;4915587.1;3.3;25.4
1494492.3;4915586.3;3.5;25.4
1494493.2;4915585.5;3.8;25.4
1494493.8;4915584.0;3.7;25.4
1494494.8;4915583.2;4.0;25.4
1494495.8;4915582.4;4.3;25.4
1494496.9;4915581.5;4.8;25.4
1494497.8;4915580.5;4.8;25.4
1494498.6;4915579.4;4.7;25.4
1494499.3;4915578.4;5.1;25.4
1494500.0;4915577.3;5.3;25.4
1494500.8;4915576.2;5.5;25.4
1494502.1;4915575.0;5.8;25.4
1494502.9;4915573.5;5.8;25.4
1494503.6;4915571.9;5.8;25.4
1494504.0;4915570.0;5.5;25.4
1494504.6;4915568.3;5.5;25.4
1494505.2;4915566.6;5.6;25.4
1494505.7;4915565.1;5.6;25.4
1494506.6;4915564.1;5.6;25.4
1494507.4;4915563.1;5.6;25.4
1494508.4;4915562.3;5.8;25.4
1494509.2;4915561.6;5.8;25.4
1494510.0;4915560.8;5.7;25.4
1494510.7;4915560.2;5.4;25.4
1494511.1;4915559.0;5.2;25.4
1494511.6;4915557.9;5.1;25.4
1494512.0;4915556.8;5.1;25.4
1494512.8;4915556.1;5.2;25.4
1494513.5;4915555.4;5.4;25.4
1494514.1;4915554.3;5.4;25.4
1494514.6;4915553.0;5.4;25.4
1494515.1;4915551.6;4.9;25.4
1494515.8;4915550.8;4.8;25.4
1494516.7;4915550.0;4.7;25.4
1494517.5;4915549.6;4.9;25.4
1494518.2;4915549.1;5.3;25.4
1494518.9;4915548.1;5.4;25.4
1494519.8;4915547.4;5.6;25.4
1494520.7;4915546.6;5.8;25.3
1494521.6;4915545.8;5.8;25.3
1494522.6;4915545.0;5.7;25.3
1494523.6;4915544.4;5.8;25.3
1494524.5;4915543.7;5.9;25.3
1494525.5;4915542.9;6.1;25.3
1494526.6;4915542.3;6.3;25.3
1494527.4;4915541.5;6.2;25.3
1494528.2;4915540.7;6.2;25.3
1494528.9;4915539.7;6.0;25.3
1494529.8;4915538.8;6.0;25.3
1494530.6;4915537.9;6.1;25.4
1494531.6;4915537.3;6.3;25.3
1494532.7;4915536.8;6.5;25.3
1494533.8;4915536.4;6.8;25.3
1494535.0;4915535.7;7.1;25.3
1494536.0;4915535.1;7.3;25.3
1494537.1;4915534.5;7.5;25.3
1494538.0;4915533.6;7.6;25.3
1494538.7;4915532.7;7.5;25.3
1494539.5;4915531.9;7.4;25.3
1494540.3;4915531.1;7.0;25.3
1494541.3;4915530.3;6.6;25.3
1494542.3;4915529.5;6.2;25.3
1494543.3;4915528.5;6.0;25.3
1494544.3;4915527.6;5.8;25.3
1494545.4;4915526.7;5.7;25.3
1494546.3;4915526.1;6.2;25.3
1494546.7;4915525.1;6.5;25.3
1494547.0;4915524.1;6.8;25.3
1494547.6;4915523.2;6.6;25.3
1494548.4;4915522.5;6.2;25.3
1494549.2;4915521.8;5.7;25.3
1494549.6;4915521.0;5.7;25.3
1494550.9;4915520.4;5.7;25.3
1494552.1;4915519.8;5.6;25.3
1494553.1;4915519.0;5.4;25.3
1494554.1;4915518.7;5.0;25.3
1494555.1;4915518.3;4.5;25.3
1494556.2;4915517.8;4.1;25.3
1494557.1;4915517.0;3.9;25.3
1494558.1;4915516.3;3.8;25.3
1494559.1;4915515.7;3.6;25.3
1494559.9;4915515.1;3.5;25.3
1494560.8;4915514.4;3.3;25.3
1494561.7;4915514.0;3.2;25.3
1494562.7;4915513.5;3.0;25.3
1494563.8;4915513.2;2.8;25.3
1494565.0;4915513.2;3.0;25.3
1494566.1;4915512.8;3.1;25.3
1494567.1;4915512.4;3.3;25.3
1494568.3;4915512.3;3.5;25.3
1494569.4;4915512.1;3.6;25.3
1494570.5;4915511.9;3.7;25.3
1494571.6;4915511.7;3.9;25.3
1494572.8;4915511.4;4.0;25.3
1494573.9;4915511.1;4.0;25.3
1494575.0;4915510.8;4.3;25.3
1494576.1;4915510.1;4.6;25.3
1494577.2;4915509.4;4.9;25.3
1494578.2;4915508.9;4.9;25.3
1494579.2;4915508.4;4.8;25.3
1494580.1;4915507.9;4.8;25.4
1494581.5;4915507.8;4.9;25.4
1494582.6;4915507.2;5.0;25.4
1494583.7;4915506.6;5.1;25.4
1494584.8;4915506.1;5.0;25.4
1494586.0;4915505.8;4.8;25.4
1494587.1;4915505.6;4.6;25.4
1494587.9;4915505.4;4.5;25.4
1494588.7;4915504.9;4.5;25.4
1494589.5;4915504.5;4.6;25.4
1494590.7;4915504.4;4.8;25.4
1494591.9;4915504.2;5.2;25.4
1494593.0;4915503.9;5.5;25.4
1494594.0;4915503.3;5.9;25.4
1494594.9;4915502.7;6.2;25.4
1494595.8;4915502.2;6.2;25.4
1494596.8;4915502.0;6.3;25.4
1494597.9;4915501.7;6.2;25.4
1494598.9;4915501.4;6.1;25.4
1494600.0;4915501.2;5.9;25.4
1494601.3;4915501.6;5.8;25.4
1494602.6;4915502.3;5.5;25.4
1494603.9;4915502.8;5.3;25.4
1494605.2;4915502.6;5.2;25.4
1494606.3;4915502.2;4.7;25.4
1494607.4;4915501.9;4.7;25.4
1494608.5;4915501.5;4.8;25.4
1494609.6;4915501.3;5.2;25.4
1494611.0;4915501.1;5.2;25.4
1494612.4;4915500.6;5.0;25.4
1494613.5;4915500.1;5.0;25.4
1494614.7;4915499.7;4.8;25.4
1494615.7;4915499.0;4.8;25.4
1494616.7;4915498.3;4.9;25.4
1494617.7;4915497.6;4.9;25.4
1494618.7;4915496.9;5.0;25.4
1494619.7;4915496.2;5.0;25.4
1494620.7;4915495.5;5.1;25.4
1494621.7;4915494.9;5.1;25.4
1494622.7;4915494.2;5.2;25.4
1494623.7;4915493.5;5.2;25.4
1494624.7;4915492.8;5.3;25.4
1494625.7;4915492.1;5.3;25.4
1494626.7;4915491.4;5.4;25.4
1494627.7;4915490.7;5.4;25.4
1494628.8;4915490.0;5.5;25.4
1494629.8;4915489.3;5.5;25.4
1494630.8;4915488.7;5.6;25.4
1494631.8;4915488.0;5.6;25.4
1494632.8;4915487.3;5.7;25.4
1494633.8;4915486.6;5.7;25.4
1494634.8;4915485.9;5.8;25.4
1494635.8;4915485.2;5.8;25.4
1494636.8;4915484.5;5.9;25.4
1494637.8;4915483.8;5.9;25.4
1494638.8;4915483.1;6.0;25.4
1494639.8;4915482.5;6.0;25.4
1494640.8;4915481.8;6.0;25.4
1494641.8;4915481.1;6.1;25.4
1494642.8;4915480.4;6.1;25.4
1494643.8;4915479.7;6.2;25.4
1494644.8;4915479.0;6.2;25.4
1494645.8;4915478.3;6.3;25.4
1494646.8;4915477.6;6.3;25.4
1494647.8;4915476.9;6.4;25.4
1494648.8;4915476.3;6.4;25.4
1494649.8;4915475.6;6.5;25.4
1494650.8;4915474.9;6.5;25.4
1494651.8;4915474.2;6.6;25.4
1494652.8;4915473.5;6.6;25.4
1494653.8;4915472.8;6.7;25.4
1494654.8;4915472.1;6.7;25.4
1494655.8;4915471.4;6.8;25.4
1494656.8;4915470.7;6.8;25.4
1494657.8;4915470.1;6.9;25.4
1494658.8;4915469.4;6.9;25.4
1494659.8;4915468.7;7.0;25.4
1494660.8;4915468.0;7.0;25.4
1494661.8;4915467.3;7.1;25.4
1494662.8;4915466.6;7.1;25.4
1494663.8;4915465.9;7.2;25.4
1494664.8;4915465.2;7.2;25.4
1494665.8;4915464.6;7.3;25.4
1494666.8;4915463.9;7.3;25.4
1494667.2;4915463.2;7.5;25.4
1494667.6;4915462.4;7.9;25.4
1494667.9;4915461.7;8.3;25.4
1494668.2;4915460.9;9.2;25.4
1494668.6;4915459.8;9.5;25.4
1494668.8;4915459.0;9.8;25.4
1494669.3;4915458.6;9.9;25.4
1494670.0;4915458.5;10.1;25.4
1494670.7;4915458.4;10.6;25.4
1494671.2;4915458.2;11.0;25.4
1494671.5;4915457.4;11.5;25.4
1494671.6;4915456.6;11.8;25.4
1494671.5;4915455.8;12.4;25.4
1494670.9;4915454.3;12.6;25.4
1494670.8;4915453.3;12.8;25.4
