X;Y;Z;S;A;Q;C
1416723.293103;4856682.142241;-5.125;1559.119779;0.015739;6224.288343;3
1416723.465517;4856681.961207;-5.125;1511.622221;0.013762;6901.614579;3
1416723.637931;4856681.780172;-5.125;1469.271921;0.012559;7350.422499;3
1416723.810345;4856681.599138;-5.125;1426.950345;0.011802;7596.902882;3
1416723.982759;4856681.418103;-5.125;1389.205362;0.011906;7331.320471;3
1416724.155172;4856681.237069;-5.125;1347.06449;0.011079;7639.432223;3
1416724.327586;4856681.056034;-5.125;1305.811884;0.010607;7735.259269;3
1416724.5;4856680.875;-5.125;1268.433979;0.011035;7222.501364;3
1416724.672414;4856680.693966;-5.125;1233.853107;0.012478;6213.142811;3
1416724.844828;4856680.512931;-5.125;1202.934203;0.014239;5308.060771;3
1416725.017241;4856680.331897;-5.125;1175.576857;0.016154;4572.527728;3
1416725.189655;4856680.150862;-5.125;1149.333652;0.018105;3988.690402;2
1416725.362069;4856679.969828;-5.125;1124.314222;0.020021;3528.375696;2
1416725.534483;4856679.788793;-5.125;1100.646439;0.021483;3219.093775;2
1416725.706897;4856679.607759;-5.125;1077.610865;0.022939;2951.647316;2
1416725.87931;4856679.426724;-5.125;1055.875073;0.024068;2756.496983;2
1416726.051724;4856679.24569;-5.125;1039.298931;0.02516;2595.443459;2
1416726.224138;4856679.064655;-5.125;1025.865169;0.025817;2496.669054;2
1416726.396552;4856678.883621;-5.125;1015.285425;0.026431;2413.498387;2
1416726.568966;4856678.702586;-5.125;1006.81324;0.026562;2381.612275;2
1416726.741379;4856678.521552;-5.125;998.737687;0.026079;2406.291046;2
1416726.913793;4856678.340517;-5.125;991.944374;0.025647;2430.168771;2
1416727.086207;4856678.159483;-5.125;989.032627;0.025021;2483.606754;2
1416727.258621;4856677.978448;-5.125;986.71206;0.024344;2546.681567;2
1416727.431034;4856677.797414;-5.125;985.719908;0.023495;2636.113993;2
1416727.603448;4856677.616379;-5.125;986.049196;0.022461;2758.305804;2
1416727.775862;4856677.435345;-5.125;990.650364;0.021826;2851.885915;2
1416727.948276;4856677.25431;-5.125;996.775706;0.021154;2960.580669;2
1416728.12069;4856677.073276;-5.125;1001.637257;0.020368;3089.921179;2
1416728.293103;4856676.892241;-5.125;1006.767691;0.019592;3228.692668;2
1416728.465517;4856676.711207;-5.125;1013.194073;0.018722;3400.242881;2
1416728.637931;4856676.530172;-5.125;1022.284088;0.017568;3656.091327;2
1416728.810345;4856676.349138;-5.125;1032.872461;0.016454;3944.268466;2
1416728.982759;4856676.168103;-5.125;1041.254975;0.015758;4151.673962;2
1416729.155172;4856675.987069;-5.125;1048.982684;0.015182;4341.394606;2
1416729.327586;4856675.806034;-5.125;1056.797642;0.015105;4395.856716;2
1416729.5;4856675.625;-5.125;1064.985065;0.014848;4506.728884;2
1416729.672414;4856675.443966;-5.125;1068.993514;0.014344;4682.607768;2
1416729.844828;4856675.262931;-5.125;1074.453455;0.013632;4952.323654;2
1416730.017241;4856675.081897;-5.125;1081.206174;0.012796;5308.991061;2
1416730.189655;4856674.900862;-5.125;1085.323379;0.012354;5519.69061;2
1416730.362069;4856674.719828;-5.125;1089.022745;0.01248;5482.593184;2
1416730.534483;4856674.538793;-5.125;1088.132851;0.012997;5260.316854;2
1416730.706897;4856674.357759;-5.125;1085.714413;0.013566;5028.38838;2
1416730.87931;4856674.176724;-5.125;1082.151993;0.013237;5136.570164;2
1416731.051724;4856673.99569;-5.125;1078.737913;0.013464;5034.241515;2
1416731.224138;4856673.814655;-5.125;1072.39485;0.012889;5227.704363;2
1416731.396552;4856673.633621;-5.125;1065.830989;0.012647;5295.188275;2
1416731.568966;4856673.452586;-5.125;1058.828896;0.012307;5405.702637;2
1416731.741379;4856673.271552;-5.125;1045.115222;0.012142;5408.276039;2
1416731.913793;4856673.090517;-5.125;1030.373478;0.012745;5079.470957;2
1416732.086207;4856672.909483;-5.125;1014.919546;0.012581;5068.566757;2
1416714.672414;4856691.193966;-5.375;1306.169993;0.007278;11275.593825;3
1416714.844828;4856691.012931;-5.375;1303.601102;0.007824;10468.579646;3
1416715.017241;4856690.831897;-5.375;1301.701877;0.00831;9842.464726;3
1416715.189655;4856690.650862;-5.375;1298.699697;0.008677;9404.004383;3
1416715.362069;4856690.469828;-5.375;1289.383043;0.007585;10681.404545;3
1416715.534483;4856690.288793;-5.375;1278.967475;0.007693;10445.780901;3
1416715.706897;4856690.107759;-5.375;1268.415682;0.007707;10341.046722;3
1416715.87931;4856689.926724;-5.375;1256.458436;0.007869;10032.347337;3
1416716.051724;4856689.74569;-5.375;1246.796957;0.007984;9811.995482;3
1416716.224138;4856689.564655;-5.375;1239.68311;0.008408;9264.159174;3
1416716.396552;4856689.383621;-5.375;1234.112186;0.009154;8470.785803;3
1416716.568966;4856689.202586;-5.375;1230.311176;0.00983;7863.972296;3
1416716.741379;4856689.021552;-5.375;1223.676682;0.010296;7467.76137;3
1416716.913793;4856688.840517;-5.375;1217.060087;0.010665;7170.378469;3
1416717.086207;4856688.659483;-5.375;1212.436516;0.011263;6763.712616;3
1416717.258621;4856688.478448;-5.375;1216.249258;0.012155;6287.089869;3
1416717.431034;4856688.297414;-5.375;1220.729309;0.012863;5963.028382;3
1416717.603448;4856688.116379;-5.375;1221.562351;0.013276;5781.119208;3
1416717.775862;4856687.935345;-5.375;1224.910538;0.013573;5670.288934;3
1416717.948276;4856687.75431;-5.375;1228.297275;0.01387;5564.449343;3
1416718.12069;4856687.573276;-5.375;1237.958934;0.013884;5602.244987;3
1416718.293103;4856687.392241;-5.375;1252.940879;0.0133;5918.949093;3
1416718.465517;4856687.211207;-5.375;1266.824266;0.01262;6307.240264;3
1416718.637931;4856687.030172;-5.375;1290.143043;0.011914;6804.075135;3
1416718.810345;4856686.849138;-5.375;1315.481122;0.011423;7235.525193;3
1416718.982759;4856686.668103;-5.375;1345.298737;0.010837;7799.895044;3
1416719.155172;4856686.487069;-5.375;1374.513597;0.009969;8663.601536;3
1416719.327586;4856686.306034;-5.375;1403.168999;0.009753;9039.470282;3
1416719.5;4856686.125;-5.375;1439.32201;0.010132;8925.921294;3
1416719.672414;4856685.943966;-5.375;1484.492953;0.011045;8444.657437;3
1416719.844828;4856685.762931;-5.375;1527.088543;0.012804;7494.021122;3
1416720.017241;4856685.581897;-5.375;1566.741888;0.014564;6759.392722;3
1416720.189655;4856685.400862;-5.375;1598.734773;0.016524;6079.07228;3
1416720.362069;4856685.219828;-5.375;1636.914709;0.018221;5644.748306;3
1416720.534483;4856685.038793;-5.375;1676.699714;0.020027;5260.36938;3
1416720.706897;4856684.857759;-5.375;1716.756366;0.021717;4966.938501;3
1416720.87931;4856684.676724;-5.375;1749.267297;0.02364;4649.257135;3
1416721.051724;4856684.49569;-5.375;1779.153164;0.025499;4384.042568;3
1416721.224138;4856684.314655;-5.375;1814.691511;0.026755;4261.611785;3
1416721.396552;4856684.133621;-5.375;1843.985177;0.027593;4198.996739;3
1416721.568966;4856683.952586;-5.375;1850.372544;0.027379;4246.351499;3
1416721.741379;4856683.771552;-5.375;1857.188344;0.025757;4530.438178;3
1416721.913793;4856683.590517;-5.375;1861.623331;0.025003;4678.191333;3
1416722.086207;4856683.409483;-5.375;1857.292434;0.02343;4980.57776;3
1416722.258621;4856683.228448;-5.375;1843.094665;0.022662;5110.01848;3
1416722.431034;4856683.047414;-5.375;1810.611609;0.021005;5416.033257;3
1416722.603448;4856682.866379;-5.375;1770.503332;0.018987;5859.052034;3
1416722.775862;4856682.685345;-5.375;1726.547753;0.016875;6428.628598;3
1416722.948276;4856682.50431;-5.375;1681.380757;0.014742;7166.273571;3
1416723.12069;4856682.323276;-5.375;1631.545764;0.012871;7964.785993;3
1416723.293103;4856682.142241;-5.375;1580.661337;0.011265;8816.435177;3
1416723.465517;4856681.961207;-5.375;1536.132995;0.010086;9569.106284;3
1416723.637931;4856681.780172;-5.375;1493.203803;0.009575;9798.830576;3
1416723.810345;4856681.599138;-5.375;1447.26565;0.008382;10849.045609;3
1416723.982759;4856681.418103;-5.375;1406.707926;0.008141;10857.393899;3
1416724.155172;4856681.237069;-5.375;1362.670011;0.007501;11414.74093;3
1416724.327586;4856681.056034;-5.375;1322.482155;0.008004;10381.469192;3
1416724.5;4856680.875;-5.375;1284.054942;0.009255;8717.517125;3
1416724.672414;4856680.693966;-5.375;1248.810834;0.010647;7369.881601;3
1416724.844828;4856680.512931;-5.375;1217.195143;0.01251;6113.295507;3
1416725.017241;4856680.331897;-5.375;1188.617705;0.014241;5244.33117;3
1416725.189655;4856680.150862;-5.375;1161.786095;0.015851;4605.26992;3
1416725.362069;4856679.969828;-5.375;1136.660342;0.017356;4114.925992;2
1416725.534483;4856679.788793;-5.375;1111.962171;0.018969;3683.115391;2
1416725.706897;4856679.607759;-5.375;1088.871282;0.020672;3309.616845;2
1416725.87931;4856679.426724;-5.375;1066.969233;0.021981;3049.898893;2
1416726.051724;4856679.24569;-5.375;1050.389552;0.023215;2842.872465;2
1416726.224138;4856679.064655;-5.375;1036.931235;0.024201;2692.145637;2
1416726.396552;4856678.883621;-5.375;1026.524746;0.024996;2580.397606;2
1416726.568966;4856678.702586;-5.375;1017.291903;0.025525;2504.14035;2
1416726.741379;4856678.521552;-5.375;1008.311481;0.025343;2499.900215;2
1416726.913793;4856678.340517;-5.375;1002.33036;0.025159;2503.175873;2
1416727.086207;4856678.159483;-5.375;999.044076;0.02466;2545.515116;2
1416727.258621;4856677.978448;-5.375;996.928582;0.024118;2597.192244;2
1416727.431034;4856677.797414;-5.375;997.673449;0.023028;2722.159434;2
1416727.603448;4856677.616379;-5.375;999.231645;0.021873;2870.375548;2
1416727.775862;4856677.435345;-5.375;1004.990701;0.02112;2989.827301;2
1416727.948276;4856677.25431;-5.375;1012.417616;0.020287;3135.670464;2
1416728.12069;4856677.073276;-5.375;1019.649898;0.019085;3356.917221;2
1416728.293103;4856676.892241;-5.375;1028.616072;0.017771;3636.90521;2
1416728.465517;4856676.711207;-5.375;1039.172897;0.016361;3990.743378;2
1416728.637931;4856676.530172;-5.375;1049.386032;0.015072;4374.804505;2
1416728.810345;4856676.349138;-5.375;1058.397127;0.014266;4661.376925;2
1416728.982759;4856676.168103;-5.375;1068.584883;0.013543;4957.651331;2
1416729.155172;4856675.987069;-5.375;1079.796958;0.012783;5307.461449;2
1416729.327586;4856675.806034;-5.375;1090.719435;0.012542;5464.158528;2
1416729.5;4856675.625;-5.375;1100.829442;0.012018;5755.479171;2
1416729.672414;4856675.443966;-5.375;1107.07647;0.01128;6166.542959;2
1416729.844828;4856675.262931;-5.375;1112.547179;0.010697;6534.705062;2
1416730.017241;4856675.081897;-5.375;1119.844547;0.010399;6766.179053;2
1416730.189655;4856674.900862;-5.375;1121.633056;0.010468;6732.043369;2
1416730.362069;4856674.719828;-5.375;1122.107851;0.010795;6531.328358;2
1416730.534483;4856674.538793;-5.375;1122.547206;0.0113;6241.55407;2
1416730.706897;4856674.357759;-5.375;1122.09665;0.011462;6151.063513;2
1416730.87931;4856674.176724;-5.375;1117.163369;0.011261;6233.422805;2
1416731.051724;4856673.99569;-5.375;1110.291949;0.01178;5922.246795;2
1416731.224138;4856673.814655;-5.375;1100.62043;0.011502;6012.090811;2
1416731.396552;4856673.633621;-5.375;1091.747549;0.011769;5828.658428;2
1416731.568966;4856673.452586;-5.375;1082.253184;0.012045;5645.674097;2
1416731.741379;4856673.271552;-5.375;1068.236164;0.011968;5608.24862;2
1416731.913793;4856673.090517;-5.375;1051.797971;0.012302;5371.948852;2
1416715.534483;4856690.288793;-5.625;1265.908524;0.003617;21990.605302;3
1416715.706897;4856690.107759;-5.625;1257.593416;0.003958;19962.934805;3
1416715.87931;4856689.926724;-5.625;1247.232827;0.004531;17295.971602;3
1416716.051724;4856689.74569;-5.625;1239.511073;0.005096;15282.088091;3
1416716.224138;4856689.564655;-5.625;1234.370459;0.005713;13575.534356;3
1416716.396552;4856689.383621;-5.625;1229.508203;0.006296;12270.913861;3
1416716.568966;4856689.202586;-5.625;1229.902739;0.007075;10922.957417;3
1416716.741379;4856689.021552;-5.625;1228.796487;0.007791;9910.349493;3
1416716.913793;4856688.840517;-5.625;1227.708254;0.008593;8976.697579;3
1416717.086207;4856688.659483;-5.625;1226.800343;0.009201;8377.92696;3
1416717.258621;4856688.478448;-5.625;1235.272485;0.009827;7898.262103;3
1416717.431034;4856688.297414;-5.625;1245.210535;0.010427;7503.664294;3
1416717.603448;4856688.116379;-5.625;1252.262556;0.010838;7260.03365;3
1416717.775862;4856687.935345;-5.625;1262.636972;0.011156;7111.401928;3
1416717.948276;4856687.75431;-5.625;1272.989309;0.011474;6970.914561;3
1416718.12069;4856687.573276;-5.625;1289.634019;0.011542;7020.394016;3
1416718.293103;4856687.392241;-5.625;1314.234093;0.011525;7165.233505;3
1416718.465517;4856687.211207;-5.625;1336.23546;0.011392;7369.618326;3
1416718.637931;4856687.030172;-5.625;1366.774943;0.011223;7652.030029;3
1416718.810345;4856686.849138;-5.625;1399.598508;0.010954;8028.176898;3
1416718.982759;4856686.668103;-5.625;1435.398196;0.010749;8390.611483;3
1416719.155172;4856686.487069;-5.625;1469.753777;0.010149;9099.559017;3
1416719.327586;4856686.306034;-5.625;1506.026911;0.009597;9859.702782;3
1416719.5;4856686.125;-5.625;1547.515151;0.009519;10214.476532;3
1416719.672414;4856685.943966;-5.625;1596.438867;0.00973;10309.150228;3
1416719.844828;4856685.762931;-5.625;1644.917364;0.01007;10263.020634;3
1416720.017241;4856685.581897;-5.625;1683.529337;0.010395;10175.870491;3
1416720.189655;4856685.400862;-5.625;1715.023812;0.011788;9141.138842;3
1416720.362069;4856685.219828;-5.625;1754.681507;0.012749;8647.804142;3
1416720.534483;4856685.038793;-5.625;1792.685386;0.013874;8118.352867;3
1416720.706897;4856684.857759;-5.625;1828.805957;0.015272;7523.847153;3
1416720.87931;4856684.676724;-5.625;1856.322097;0.01668;6992.595753;3
1416721.051724;4856684.49569;-5.625;1880.940652;0.018033;6553.635715;3
1416721.224138;4856684.314655;-5.625;1903.412557;0.018806;6359.570682;3
1416721.396552;4856684.133621;-5.625;1919.462201;0.019329;6239.640004;3
1416721.568966;4856683.952586;-5.625;1913.435438;0.018994;6329.510177;3
1416721.741379;4856683.771552;-5.625;1908.95066;0.018761;6393.147009;3
1416721.913793;4856683.590517;-5.625;1901.048659;0.019169;6231.370223;3
1416722.086207;4856683.409483;-5.625;1884.255832;0.01766;6703.87259;3
1416722.258621;4856683.228448;-5.625;1854.029495;0.016478;7069.741874;3
1416722.431034;4856683.047414;-5.625;1816.964887;0.015148;7536.501576;3
1416722.603448;4856682.866379;-5.625;1775.393445;0.013351;8355.212415;3
1416722.775862;4856682.685345;-5.625;1732.489823;0.011431;9522.800831;3
1416722.948276;4856682.50431;-5.625;1690.513705;0.009849;10784.650936;3
1416723.12069;4856682.323276;-5.625;1644.838013;0.008951;11545.976885;3
1416723.293103;4856682.142241;-5.625;1598.938106;0.007975;12598.062514;3
1416723.465517;4856681.961207;-5.625;1556.434219;0.007445;13135.681332;3
1416723.637931;4856681.780172;-5.625;1511.098651;0.006771;14021.695612;3
1416723.810345;4856681.599138;-5.625;1464.687414;0.005748;16009.513427;3
1416723.982759;4856681.418103;-5.625;1422.703742;0.005836;15316.61329;3
1416724.155172;4856681.237069;-5.625;1380.526989;0.00608;14265.673272;3
1416724.327586;4856681.056034;-5.625;1339.956066;0.006642;12675.575614;3
1416724.5;4856680.875;-5.625;1300.826211;0.007892;10356.948078;3
1416724.672414;4856680.693966;-5.625;1263.245967;0.009271;8560.964445;3
1416724.844828;4856680.512931;-5.625;1229.335682;0.010743;7190.003733;3
1416725.017241;4856680.331897;-5.625;1197.702109;0.012121;6208.553608;3
1416725.189655;4856680.150862;-5.625;1168.524873;0.01357;5410.644891;3
1416725.362069;4856679.969828;-5.625;1142.96213;0.01493;4810.052543;2
1416725.534483;4856679.788793;-5.625;1121.024588;0.016248;4335.130438;2
1416725.706897;4856679.607759;-5.625;1102.179106;0.017323;3997.731276;2
1416725.87931;4856679.426724;-5.625;1083.868395;0.018117;3759.075181;2
1416726.051724;4856679.24569;-5.625;1070.33212;0.018952;3548.419366;2
1416726.224138;4856679.064655;-5.625;1059.224363;0.019556;3403.205203;2
1416726.396552;4856678.883621;-5.625;1051.235313;0.019996;3303.24019;2
1416726.568966;4856678.702586;-5.625;1045.922433;0.020231;3248.354565;2
1416726.741379;4856678.521552;-5.625;1038.715196;0.020307;3213.965765;2
1416726.913793;4856678.340517;-5.625;1033.981784;0.020144;3225.14428;2
1416727.086207;4856678.159483;-5.625;1031.85219;0.019674;3295.39616;2
1416727.258621;4856677.978448;-5.625;1032.033829;0.019279;3363.550417;2
1416727.431034;4856677.797414;-5.625;1032.967441;0.018495;3509.20148;2
1416727.603448;4856677.616379;-5.625;1034.891268;0.017385;3740.307146;2
1416727.775862;4856677.435345;-5.625;1039.027414;0.01692;3858.506929;2
1416727.948276;4856677.25431;-5.625;1046.216138;0.016272;4039.818554;2
1416728.12069;4856677.073276;-5.625;1052.200539;0.015276;4327.720198;2
1416728.293103;4856676.892241;-5.625;1058.989591;0.014162;4698.483459;2
1416728.465517;4856676.711207;-5.625;1066.071196;0.013369;5010.238364;2
1416728.637931;4856676.530172;-5.625;1075.98776;0.012112;5581.547541;2
1416728.810345;4856676.349138;-5.625;1086.953126;0.011101;6152.115267;2
1416728.982759;4856676.168103;-5.625;1098.759156;0.010504;6572.752121;2
1416729.155172;4856675.987069;-5.625;1110.060687;0.009737;7162.885998;2
1416729.327586;4856675.806034;-5.625;1120.866216;0.009574;7356.298836;2
1416729.5;4856675.625;-5.625;1131.498653;0.009769;7277.209479;2
1416729.672414;4856675.443966;-5.625;1139.576638;0.009342;7664.130535;2
1416729.844828;4856675.262931;-5.625;1143.613854;0.00934;7693.301085;2
1416730.017241;4856675.081897;-5.625;1149.216661;0.009596;7524.529863;2
1416730.189655;4856674.900862;-5.625;1151.96969;0.010003;7235.537279;3
1416730.362069;4856674.719828;-5.625;1154.530383;0.010243;7082.041062;3
1416730.534483;4856674.538793;-5.625;1154.249715;0.010688;6785.380711;3
1416730.706897;4856674.357759;-5.625;1152.606748;0.011243;6441.661145;3
1416730.87931;4856674.176724;-5.625;1145.621915;0.011041;6519.276951;2
1416731.051724;4856673.99569;-5.625;1137.512535;0.01187;6021.1367;2
1416731.224138;4856673.814655;-5.625;1126.672131;0.011855;5971.319598;2
1416731.396552;4856673.633621;-5.625;1114.875105;0.012016;5829.662633;2
1416731.568966;4856673.452586;-5.625;1103.432243;0.012333;5621.689656;2
1416715.87931;4856689.926724;-5.875;1247.290701;0.003539;22144.727951;3
1416716.051724;4856689.74569;-5.875;1242.097908;0.003788;20603.547262;3
1416716.224138;4856689.564655;-5.875;1236.702558;0.003984;19505.528169;3
1416716.396552;4856689.383621;-5.875;1233.496244;0.00456;16996.184154;3
1416716.568966;4856689.202586;-5.875;1234.530289;0.005087;15247.720818;3
1416716.741379;4856689.021552;-5.875;1234.83156;0.00567;13683.305338;3
1416716.913793;4856688.840517;-5.875;1236.05247;0.00641;12115.939896;3
