Field 0,Points:0,Points:1,Points:2
122.22,517630,5000600,-4948.547852
122.22,517630,5000600,-4956.575195
122.22,517630,5000600,-4964.602051
122.22,517630,5000600,-4972.628906
122.22,517630,5000600,-4980.655762
122.22,517630,5000600,-4988.683105
122.22,517630,5000600,-4996.709961
122.22,517630,5000600,-5004.736816
122.22,517630,5000600,-5012.76416
122.22,517630,5000600,-5020.791016
122.22,517630,5000600,-5028.817871
122.22,517630,5000600,-5036.845215
122.22,517630,5000600,-5044.87207
122.22,517630,5000600,-5052.898926
122.22,517630,5000600,-5060.925781
122.22,517630,5000600,-5068.953125
122.22,517630,5000600,-5076.97998
122.22,517630,5000600,-5085.006836
122.22,517630,5000600,-5093.03418
122.22,517630,5000600,-5101.061035
122.22,517630,5000600,-5109.087891
122.22,517630,5000600,-5117.115234
122.22,517630,5000600,-5125.14209
122.22,517630,5000600,-5133.168945
122.22,517630,5000600,-5141.195801
122.22,517630,5000600,-5149.223145
122.22,517630,5000600,-5157.25
135.24,517630,5000600,-5165.276855
135.24,517630,5000600,-5173.304199
135.24,517630,5000600,-5181.331055
135.24,517630,5000600,-5189.35791
135.24,517630,5000600,-5197.384766
135.24,517630,5000600,-5205.412109
135.24,517630,5000600,-5213.438965
135.24,517630,5000600,-5221.46582
135.24,517630,5000600,-5229.493164
135.24,517630,5000600,-5237.52002
135.24,517630,5000600,-5245.546875
135.24,517630,5000600,-5253.574219
135.24,517630,5000600,-5261.601074
135.24,517630,5000600,-5269.62793
135.24,517630,5000600,-5277.654785
135.24,517630,5000600,-5285.682129
135.24,517630,5000600,-5293.708984
135.24,517630,5000600,-5301.73584
135.24,517630,5000600,-5309.763184
135.24,517630,5000600,-5317.790039
135.24,517630,5000600,-5325.816895
135.24,517630,5000600,-5333.844238
135.24,517630,5000600,-5341.871094
135.24,517630,5000600,-5349.897949
135.24,517630,5000600,-5357.924805
135.24,517630,5000600,-5365.952148
135.24,517630,5000600,-5373.979004
135.24,517630,5000600,-5382.005859
135.24,517630,5000600,-5390.033203
135.24,517630,5000600,-5398.060059
135.24,517630,5000600,-5406.086914
135.24,517630,5000600,-5414.11377
135.24,517630,5000600,-5422.141113
135.24,517630,5000600,-5430.167969
135.24,517630,5000600,-5438.194824
135.24,517630,5000600,-5446.222168
135.24,517630,5000600,-5454.249023
135.24,517630,5000600,-5462.275879
135.24,517630,5000600,-5470.303223
135.24,517630,5000600,-5478.330078
135.24,517630,5000600,-5486.356934
135.24,517630,5000600,-5494.383789
135.24,517630,5000600,-5502.411133
135.24,517630,5000600,-5510.437988
135.24,517630,5000600,-5518.464844
135.24,517630,5000600,-5526.492188
135.24,517630,5000600,-5534.519043
135.24,517630,5000600,-5542.545898
135.24,517630,5000600,-5550.573242
135.24,517630,5000600,-5558.600098
135.24,517630,5000600,-5566.626953
135.24,517630,5000600,-5574.653809
135.24,517630,5000600,-5582.681152
135.24,517630,5000600,-5590.708008
135.24,517630,5000600,-5598.734863
135.24,517630,5000600,-5606.762207
135.24,517630,5000600,-5614.789062
135.24,517630,5000600,-5622.815918
135.24,517630,5000600,-5630.842773
135.24,517630,5000600,-5638.870117
135.24,517630,5000600,-5646.896973
135.24,517630,5000600,-5654.923828
135.24,517630,5000600,-5662.951172
141.8,517630,5000600,-5670.978027
141.8,517630,5000600,-5679.004883
141.8,517630,5000600,-5687.032227
141.8,517630,5000600,-5695.059082
141.8,517630,5000600,-5703.085938
141.8,517630,5000600,-5711.112793
141.8,517630,5000600,-5719.140137
141.8,517630,5000600,-5727.166992
141.8,517630,5000600,-5735.193848
141.8,517630,5000600,-5743.221191
141.8,517630,5000600,-5751.248047
141.8,517630,5000600,-5759.274902
141.8,517630,5000600,-5767.301758
141.8,517630,5000600,-5775.329102
141.8,517630,5000600,-5783.355957
141.8,517630,5000600,-5791.382812
141.8,517630,5000600,-5799.410156
141.8,517630,5000600,-5807.437012
141.8,517630,5000600,-5815.463867
141.8,517630,5000600,-5823.491211
141.8,517630,5000600,-5831.518066
141.8,517630,5000600,-5839.544922
141.8,517630,5000600,-5847.571777
141.8,517630,5000600,-5855.599121
141.8,517630,5000600,-5863.625977
